client_id,cpm_id,opportunity_stage,last_update,expected_value
421,69,Closed Lost,2025-11-30 12:17:14.739589,6495.66870350562
422,12,Demo,2026-01-07 12:17:14.739594,25300.287015171387
423,25,Activated,2025-11-03 12:17:14.739599,7382.11035404613
424,52,Qualified,2025-12-30 12:17:14.739604,15873.631582740396
425,53,Onboarded,2025-12-16 12:17:14.739610,6418.261938051968
426,23,Onboarded,2025-12-18 12:17:14.739615,7635.10094415119
427,16,Demo,2026-01-24 12:17:14.739620,14528.525084697134
428,57,Qualified,2025-12-14 12:17:14.739626,16637.249893612512
429,39,Activated,2025-12-17 12:17:14.739631,23860.542681760897
430,53,Closed Lost,2025-11-29 12:17:14.739636,15074.409610264045
431,42,Closed Lost,2025-12-27 12:17:14.739641,9894.713671683166
432,58,Qualified,2026-01-11 12:17:14.739646,17921.166185745096
433,39,Activated,2025-11-16 12:17:14.739651,7671.5410888100405
434,14,Activated,2025-11-17 12:17:14.739656,15717.271062956808
435,5,Discovery,2025-12-17 12:17:14.739661,7240.858298882766
436,35,Demo,2025-11-08 12:17:14.739666,12398.592584320242
437,75,Qualified,2025-12-01 12:17:14.739671,16660.59410757837
438,18,Activated,2025-12-15 12:17:14.739677,9037.451470761307
439,76,Qualified,2025-12-12 12:17:14.739682,20534.191558003487
440,9,Discovery,2026-01-27 12:17:14.739687,20215.136950870972
441,74,Closed Lost,2025-11-29 12:17:14.739692,22799.1377847245
442,58,Closed Lost,2025-11-05 12:17:14.739697,17324.465196519526
443,17,Demo,2025-12-25 12:17:14.739702,9474.341488411468
444,7,Qualified,2025-11-09 12:17:14.739707,16080.897215029294
445,46,Discovery,2025-12-11 12:17:14.739713,10966.886268614318
446,13,Activated,2025-11-29 12:17:14.739718,13221.19909424998
447,40,Qualified,2025-11-02 12:17:14.739723,14007.307762106635
448,42,Discovery,2025-12-11 12:17:14.739728,19955.21596964311
449,9,Activated,2025-12-22 12:17:14.739733,20502.251105525895
450,50,Discovery,2025-12-29 12:17:14.739738,6680.9512266467045
451,27,Qualified,2025-12-08 12:17:14.739743,10953.335115705308
452,66,Activated,2025-11-18 12:17:14.739748,10187.870918686109
453,5,Demo,2025-11-06 12:17:14.739753,14618.302565767637
454,29,Discovery,2025-11-30 12:17:14.739759,15788.162141802653
455,37,Onboarded,2026-01-24 12:17:14.739764,10018.82436889275
456,38,Activated,2025-12-29 12:17:14.739769,19670.633313378166
457,8,Discovery,2026-01-22 12:17:14.739774,15463.38196883349
458,65,Onboarded,2025-10-30 12:17:14.739779,9717.322568969483
459,17,Onboarded,2025-12-31 12:17:14.739785,19643.016342391882
460,71,Activated,2025-11-07 12:17:14.739790,22664.204326498035
461,45,Discovery,2026-01-21 12:17:14.739795,9725.112112984461
462,4,Onboarded,2026-01-26 12:17:14.739800,7490.710512479123
463,36,Discovery,2025-10-30 12:17:14.739805,8989.730114608428
464,70,Discovery,2026-01-14 12:17:14.739810,23435.152745181807
465,31,Activated,2026-01-17 12:17:14.739816,9505.808214324166
466,19,Demo,2025-11-16 12:17:14.739821,27229.325815553722
467,61,Closed Lost,2025-12-17 12:17:14.739826,7712.670293922381
468,54,Activated,2025-11-15 12:17:14.739831,7539.68048582429
469,39,Closed Lost,2026-01-06 12:17:14.739836,12466.117147881127
470,74,Discovery,2025-11-05 12:17:14.739841,20077.844472398603
471,19,Demo,2025-11-12 12:17:14.739847,6805.113126654611
472,39,Discovery,2025-11-27 12:17:14.739852,20506.466766528592
473,67,Qualified,2025-12-10 12:17:14.739857,7824.687560657689
474,45,Qualified,2025-11-26 12:17:14.739862,10651.930256272322
475,13,Onboarded,2025-11-02 12:17:14.739867,11340.882638851725
476,58,Onboarded,2025-11-16 12:17:14.739872,28917.82397081508
477,20,Closed Lost,2026-01-27 12:17:14.739877,6569.41162263688
478,72,Closed Lost,2025-11-20 12:17:14.739882,13998.725258072502
479,61,Activated,2025-11-03 12:17:14.739887,8004.865021046525
480,39,Demo,2026-01-10 12:17:14.739892,11767.94331558683
481,1,Discovery,2025-11-06 12:17:14.739898,15689.975017064
482,3,Closed Lost,2026-01-13 12:17:14.739903,10585.123115430066
483,77,Activated,2026-01-17 12:17:14.739908,16945.006181372857
484,62,Demo,2025-12-17 12:17:14.739913,20977.64179261697
485,63,Qualified,2026-01-27 12:17:14.739918,11617.743670223397
486,25,Discovery,2025-11-15 12:17:14.739923,13701.426930026288
487,56,Closed Lost,2025-11-01 12:17:14.739928,7793.502445435745
488,33,Demo,2026-01-03 12:17:14.739933,11434.24036034649
489,38,Activated,2025-12-21 12:17:14.739938,21727.019440379114
490,6,Activated,2026-01-23 12:17:14.739944,14516.142380148025
491,58,Closed Lost,2025-12-23 12:17:14.739949,20461.13511830186
492,44,Demo,2026-01-13 12:17:14.739954,4085.127339710631
493,45,Activated,2025-11-27 12:17:14.739959,18419.890479247126
494,32,Activated,2026-01-19 12:17:14.739964,13489.508023387572
495,45,Activated,2025-11-10 12:17:14.739969,16328.032821040322
496,61,Onboarded,2026-01-12 12:17:14.739974,18666.673927097283
497,47,Demo,2025-12-30 12:17:14.739979,9336.009133217985
498,21,Onboarded,2025-12-05 12:17:14.739984,9738.956007318055
499,80,Demo,2026-01-03 12:17:14.739990,14258.783126554397
500,75,Discovery,2025-11-11 12:17:14.739995,16836.77300274122
501,36,Activated,2025-11-21 12:17:14.740000,10349.042519667539
502,19,Qualified,2026-01-04 12:17:14.740005,25277.573647774403
503,20,Activated,2025-12-20 12:17:14.740010,23005.851360156405
504,57,Onboarded,2025-12-11 12:17:14.740016,15852.936498928717
505,18,Qualified,2025-11-04 12:17:14.740021,16780.886102330944
506,47,Closed Lost,2025-11-15 12:17:14.740026,11607.635015342516
507,49,Discovery,2025-11-06 12:17:14.740031,11686.016228043643
508,14,Activated,2025-12-17 12:17:14.740037,9628.256337267158
509,15,Demo,2025-12-23 12:17:14.740042,14186.090437257213
510,31,Closed Lost,2025-12-22 12:17:14.740047,10118.608137309782
511,1,Demo,2026-01-23 12:17:14.740052,16754.470850984177
512,54,Demo,2025-11-23 12:17:14.740057,19410.302326330533
513,3,Closed Lost,2026-01-24 12:17:14.740062,17202.000859609867
514,16,Activated,2025-12-24 12:17:14.740067,17427.332521417535
515,57,Activated,2025-11-25 12:17:14.740072,13070.582079595226
516,75,Discovery,2025-12-27 12:17:14.740078,21417.07546696801
517,12,Activated,2025-12-10 12:17:14.740083,13548.590130839259
518,74,Closed Lost,2025-11-23 12:17:14.740088,25429.29588172281
519,16,Onboarded,2026-01-18 12:17:14.740093,14690.104479515234
520,72,Activated,2025-12-01 12:17:14.740098,18426.219353727276
521,76,Qualified,2025-12-24 12:17:14.740103,15500.609681490969
522,24,Discovery,2025-12-22 12:17:14.740109,15615.934864414816
523,28,Closed Lost,2025-11-13 12:17:14.740114,14972.038864031403
524,8,Closed Lost,2025-11-26 12:17:14.740120,9212.128126722744
525,36,Closed Lost,2025-11-01 12:17:14.740125,21391.121558569892
526,8,Closed Lost,2025-11-05 12:17:14.740130,19888.149082729986
527,58,Demo,2025-11-19 12:17:14.740135,19634.786878723557
528,60,Qualified,2026-01-13 12:17:14.740140,21504.001759520055
529,50,Discovery,2025-12-18 12:17:14.740145,8618.09960799714
530,28,Demo,2025-11-28 12:17:14.740150,10504.769667156335
531,41,Closed Lost,2026-01-18 12:17:14.740155,18421.480534937196
532,64,Onboarded,2025-12-30 12:17:14.740160,18005.41452123826
533,27,Onboarded,2025-11-02 12:17:14.740165,7573.949340967628
534,63,Discovery,2026-01-09 12:17:14.740171,21460.1739150442
535,17,Demo,2025-11-08 12:17:14.740176,25395.833656915253
536,73,Onboarded,2025-11-24 12:17:14.740181,18585.38019593018
537,33,Discovery,2025-12-04 12:17:14.740186,11656.446397896789
538,77,Activated,2025-11-01 12:17:14.740191,15759.516799206263
539,29,Discovery,2025-11-28 12:17:14.740196,17531.201855631956
540,13,Activated,2025-12-13 12:17:14.740201,13770.662762771835
541,46,Qualified,2025-11-14 12:17:14.740206,14140.271113219977
542,35,Activated,2026-01-26 12:17:14.740211,14711.789191838654
543,6,Qualified,2025-11-18 12:17:14.740216,19351.11864261282
544,69,Demo,2025-12-11 12:17:14.740222,12591.23537323801
545,47,Demo,2025-11-16 12:17:14.740227,9320.607128384327
546,25,Qualified,2026-01-08 12:17:14.740232,9180.243229893664
547,66,Closed Lost,2026-01-11 12:17:14.740237,16695.533500988215
548,10,Onboarded,2025-10-30 12:17:14.740242,21235.590943135154
549,56,Closed Lost,2025-11-12 12:17:14.740247,11839.931766530308
550,30,Discovery,2025-11-02 12:17:14.740253,12645.722734482946
551,5,Closed Lost,2025-12-22 12:17:14.740258,12210.995299888546
552,33,Activated,2025-11-28 12:17:14.740263,16196.837035138373
553,65,Qualified,2025-12-31 12:17:14.740268,14771.051394437214
554,18,Demo,2026-01-25 12:17:14.740273,7809.128266691646
555,49,Closed Lost,2025-11-22 12:17:14.740278,16325.106747519249
556,11,Discovery,2025-12-12 12:17:14.740283,20782.29531301778
557,26,Qualified,2025-12-15 12:17:14.740289,20689.877909149436
558,63,Onboarded,2026-01-03 12:17:14.740294,12539.775294914893
559,59,Closed Lost,2026-01-11 12:17:14.740299,9206.746573582313
560,27,Demo,2026-01-25 12:17:14.740304,17330.90728849952
561,49,Qualified,2025-11-11 12:17:14.740310,19339.95827251586
562,77,Activated,2025-11-09 12:17:14.740315,7558.8221954209575
563,33,Discovery,2025-11-08 12:17:14.740320,17849.152525795264
564,1,Closed Lost,2025-12-22 12:17:14.740325,11304.111266041524
565,21,Qualified,2026-01-14 12:17:14.740330,15740.803077871433
566,55,Qualified,2025-11-04 12:17:14.740335,8194.892689410246
567,6,Demo,2025-11-04 12:17:14.740340,11176.06005420141
568,69,Onboarded,2026-01-25 12:17:14.740345,11574.823184237
569,5,Qualified,2025-12-29 12:17:14.740350,12024.651669723957
570,3,Closed Lost,2025-12-23 12:17:14.740356,15779.932044759666
571,53,Closed Lost,2026-01-17 12:17:14.740361,12700.285103559574
572,23,Qualified,2025-11-05 12:17:14.740366,10870.095894814038
573,53,Qualified,2025-12-28 12:17:14.740371,13942.17017239789
574,37,Onboarded,2025-12-24 12:17:14.740376,7599.987621191335
575,74,Activated,2026-01-22 12:17:14.740381,23699.167712193295
576,74,Demo,2025-11-19 12:17:14.740387,9100.912603222714
577,17,Qualified,2026-01-06 12:17:14.740392,18204.926216141925
578,78,Activated,2026-01-01 12:17:14.740397,13458.026935503542
579,73,Discovery,2026-01-03 12:17:14.740402,16554.199228061567
580,1,Activated,2025-12-20 12:17:14.740407,20169.76757465287
581,51,Demo,2025-12-26 12:17:14.740412,15075.118514879054
582,45,Discovery,2025-11-30 12:17:14.740417,8391.4058165412
583,77,Activated,2025-12-04 12:17:14.740423,15335.663580359707
584,4,Activated,2025-12-16 12:17:14.740428,12146.694817566491
585,62,Demo,2025-11-27 12:17:14.740433,9359.997761545377
586,65,Discovery,2025-12-29 12:17:14.740438,9922.025287916504
587,32,Onboarded,2025-11-21 12:17:14.740443,18442.32203574855
588,34,Onboarded,2025-11-24 12:17:14.740448,17183.426304591612
589,72,Qualified,2025-12-25 12:17:14.740453,6227.086978755689
590,39,Activated,2025-12-14 12:17:14.740458,7294.897481064656
591,26,Closed Lost,2025-12-30 12:17:14.740463,19601.36542364218
592,34,Demo,2025-11-11 12:17:14.740468,11872.572237823342
593,54,Discovery,2025-11-19 12:17:14.740473,5881.306167244296
594,3,Onboarded,2025-12-31 12:17:14.740479,8991.972759199474
595,50,Onboarded,2025-12-14 12:17:14.740484,26991.962648884866
596,12,Qualified,2025-11-18 12:17:14.740489,18474.554666828295
597,65,Qualified,2025-12-21 12:17:14.740494,6190.327166561218
598,54,Onboarded,2025-11-02 12:17:14.740499,7503.512692081235
599,5,Closed Lost,2025-12-26 12:17:14.740504,23141.72304444434
600,57,Closed Lost,2026-01-14 12:17:14.740510,21148.007381331106
601,17,Onboarded,2025-12-22 12:17:14.740515,12746.92282659603
602,47,Onboarded,2025-11-03 12:17:14.740520,13382.472864689622
603,23,Demo,2025-12-21 12:17:14.740525,8440.037389294712
604,79,Activated,2025-12-25 12:17:14.740531,20079.35781846635
605,14,Demo,2025-12-14 12:17:14.740536,13947.777760247744
606,66,Onboarded,2025-11-05 12:17:14.740541,7284.671005782969
607,75,Onboarded,2025-11-07 12:17:14.740546,27980.473191443307
608,51,Qualified,2025-12-21 12:17:14.740551,7409.200371446572
609,38,Qualified,2026-01-08 12:17:14.740556,18156.385201456353
610,64,Activated,2025-12-04 12:17:14.740561,23768.485624641264
611,38,Qualified,2025-12-14 12:17:14.740567,7504.101295512954
612,50,Closed Lost,2025-11-09 12:17:14.740572,22131.7139885477
613,30,Onboarded,2025-11-25 12:17:14.740577,11697.941073780943
614,79,Discovery,2026-01-15 12:17:14.740582,12482.893405845982
615,51,Demo,2026-01-07 12:17:14.740587,28034.589450215924
616,63,Discovery,2025-11-25 12:17:14.740592,12511.393674601855
617,52,Demo,2025-11-02 12:17:14.740597,11246.98862260459
618,38,Demo,2026-01-02 12:17:14.740602,10234.631293486804
619,79,Discovery,2025-12-21 12:17:14.740607,13985.19545664661
620,30,Closed Lost,2025-12-26 12:17:14.740612,5942.148731604293
621,51,Onboarded,2025-11-30 12:17:14.740618,5336.051719988951
622,5,Onboarded,2025-11-14 12:17:14.740623,11372.125369750314
623,29,Discovery,2025-11-30 12:17:14.740628,12996.577816084447
624,4,Activated,2026-01-18 12:17:14.740633,13827.083327915441
625,10,Discovery,2026-01-06 12:17:14.740638,12030.71695287451
626,56,Demo,2025-12-09 12:17:14.740644,20386.202223847653
627,17,Discovery,2025-11-20 12:17:14.740649,12395.886581327102
628,74,Discovery,2025-12-21 12:17:14.740654,14324.287416927913
629,17,Activated,2025-12-12 12:17:14.740659,4727.536268870365
630,69,Onboarded,2026-01-05 12:17:14.740664,21639.905338030374
631,34,Closed Lost,2026-01-04 12:17:14.740669,8646.462131401286
632,6,Onboarded,2026-01-04 12:17:14.740674,13160.527642727066
633,53,Qualified,2025-11-23 12:17:14.740680,11794.911430777815
634,66,Demo,2025-11-02 12:17:14.740685,21862.37799218109
635,77,Demo,2025-11-22 12:17:14.740690,14451.83061113546
636,43,Closed Lost,2025-11-04 12:17:14.740695,11175.092666737442
637,75,Discovery,2025-11-07 12:17:14.740700,26914.425796673804
638,23,Activated,2025-12-14 12:17:14.740705,12535.342227730625
639,55,Activated,2025-11-19 12:17:14.740710,10849.860014093074
640,80,Closed Lost,2025-12-26 12:17:14.740715,8751.961705066364
641,75,Onboarded,2025-12-23 12:17:14.740721,13327.952065613144
642,16,Closed Lost,2026-01-08 12:17:14.740726,9724.355516130594
643,8,Activated,2025-12-24 12:17:14.740731,19534.915933884757
644,4,Activated,2025-12-13 12:17:14.740736,14779.617475771833
645,4,Activated,2025-12-19 12:17:14.740741,21265.2394548478
646,56,Demo,2025-12-19 12:17:14.740746,10918.270826942024
647,25,Demo,2025-11-12 12:17:14.740751,11704.889035651324
648,67,Onboarded,2026-01-27 12:17:14.740756,20545.90331829119
649,67,Discovery,2025-11-17 12:17:14.740761,8516.820449174007
650,27,Onboarded,2026-01-11 12:17:14.740766,13731.683124819105
651,32,Onboarded,2025-12-09 12:17:14.740772,15448.550748817057
652,50,Demo,2025-12-31 12:17:14.740777,17657.360410974263
653,61,Onboarded,2025-11-11 12:17:14.740782,11875.552992256267
654,51,Discovery,2025-11-11 12:17:14.740787,12115.122439892957
655,19,Qualified,2025-11-09 12:17:14.740792,20351.92956188919
656,21,Discovery,2025-11-29 12:17:14.740797,22195.861383796117
657,5,Onboarded,2025-12-19 12:17:14.740802,12192.3952702037
658,42,Qualified,2025-11-26 12:17:14.740807,12787.97203099066
659,61,Demo,2025-11-16 12:17:14.740812,14611.015790783293
660,22,Activated,2025-12-07 12:17:14.740818,13541.204969271625
661,21,Discovery,2025-12-21 12:17:14.740823,9828.480583303046
662,70,Demo,2025-12-16 12:17:14.740828,7629.151702025657
663,1,Demo,2025-11-05 12:17:14.740833,11952.376898405875
664,5,Closed Lost,2025-11-22 12:17:14.740838,7000.89645274352
665,12,Demo,2026-01-03 12:17:14.740843,7410.783373918868
666,46,Onboarded,2025-12-16 12:17:14.740848,18111.19632902966
667,34,Closed Lost,2026-01-25 12:17:14.740853,25717.09744950206
668,49,Onboarded,2025-11-01 12:17:14.740859,19912.284635540953
669,78,Qualified,2025-11-16 12:17:14.740864,10706.42961332535
670,45,Activated,2025-12-22 12:17:14.740869,13693.673175283502
671,27,Activated,2025-12-29 12:17:14.740874,10648.159968151647
672,73,Qualified,2026-01-16 12:17:14.740879,13804.675465184499
673,26,Closed Lost,2025-12-26 12:17:14.740884,14609.948393135504
674,47,Discovery,2025-12-25 12:17:14.740890,13075.702400583781
675,56,Onboarded,2025-10-30 12:17:14.740895,18012.2214439948
676,63,Qualified,2025-12-15 12:17:14.740900,21225.196060222177
677,48,Demo,2025-12-12 12:17:14.740905,10855.144767130441
678,61,Discovery,2025-12-10 12:17:14.740910,14946.726688671017
679,26,Qualified,2025-12-27 12:17:14.740915,14752.07814893576
680,36,Discovery,2025-12-07 12:17:14.740920,13133.58738455115
681,1,Discovery,2026-01-15 12:17:14.740925,8245.373325222312
682,8,Activated,2026-01-02 12:17:14.740930,12953.979423793558
683,52,Closed Lost,2025-11-21 12:17:14.740935,14034.954720183849
684,79,Activated,2025-12-18 12:17:14.740941,11577.691988290639
685,47,Demo,2026-01-16 12:17:14.740946,13667.465302033619
686,56,Qualified,2025-11-11 12:17:14.740951,12829.34867911392
687,14,Discovery,2025-11-26 12:17:14.740956,19670.72403928639
688,28,Discovery,2025-11-07 12:17:14.740961,18579.538087186247
689,78,Demo,2025-12-21 12:17:14.740966,12477.272148190425
690,2,Closed Lost,2026-01-18 12:17:14.740971,18792.505575378087
691,26,Qualified,2025-11-05 12:17:14.740976,17870.73526060161
692,14,Onboarded,2025-12-12 12:17:14.740982,11468.805855136987
693,59,Onboarded,2025-11-29 12:17:14.740987,5468.838592839347
694,56,Closed Lost,2026-01-17 12:17:14.740992,13417.139448782988
695,7,Onboarded,2025-11-07 12:17:14.740997,18221.621074478182
696,3,Onboarded,2026-01-27 12:17:14.741002,20703.30920071627
697,23,Discovery,2026-01-12 12:17:14.741007,9461.32005152882
698,18,Demo,2025-12-26 12:17:14.741012,20750.2617553215
699,38,Onboarded,2025-12-07 12:17:14.741017,14311.628562152004
700,15,Qualified,2026-01-11 12:17:14.741022,21642.222966909747
701,64,Activated,2025-11-01 12:17:14.741027,6793.674277558958
702,28,Discovery,2025-11-04 12:17:14.741032,10901.72273867237
703,74,Onboarded,2025-12-11 12:17:14.741037,20628.102447911275
704,39,Discovery,2025-11-24 12:17:14.741043,11305.340012026527
705,57,Closed Lost,2026-01-12 12:17:14.741048,10785.169261762243
706,17,Onboarded,2025-11-18 12:17:14.741053,7688.941413040683
707,44,Discovery,2025-11-02 12:17:14.741058,15288.59823079607
708,25,Discovery,2025-12-06 12:17:14.741063,25388.714421599205
709,17,Demo,2025-11-18 12:17:14.741068,15395.786121358944
710,13,Discovery,2025-12-20 12:17:14.741073,12233.14390361918
711,25,Demo,2025-12-16 12:17:14.741078,15300.47105612941
712,68,Demo,2026-01-10 12:17:14.741084,10520.340123922188
713,10,Closed Lost,2025-12-13 12:17:14.741089,13192.603019789272
714,67,Onboarded,2026-01-20 12:17:14.741094,16292.409739942112
715,18,Demo,2025-11-24 12:17:14.741099,10085.790888386971
716,34,Closed Lost,2025-11-11 12:17:14.741104,25640.76879616634
717,8,Activated,2025-11-27 12:17:14.741109,18547.88286648047
718,40,Qualified,2025-11-10 12:17:14.741114,6203.904638029547
719,42,Discovery,2026-01-14 12:17:14.741119,12974.949846399979
720,41,Qualified,2025-11-03 12:17:14.741124,7966.258630996304
721,6,Qualified,2025-11-13 12:17:14.741129,19853.642897018537
722,52,Discovery,2025-11-08 12:17:14.741134,20261.027992513635
723,26,Closed Lost,2026-01-18 12:17:14.741140,19446.078016554144
724,64,Demo,2026-01-23 12:17:14.741145,12695.685108608472
725,59,Demo,2026-01-23 12:17:14.741150,17316.882542075044
726,56,Onboarded,2025-11-09 12:17:14.741155,9696.211355463536
727,59,Qualified,2025-12-27 12:17:14.741160,13491.89783522931
728,70,Activated,2025-11-20 12:17:14.741165,6769.262461888887
729,33,Closed Lost,2025-11-15 12:17:14.741171,12891.059809049968
730,53,Closed Lost,2025-12-31 12:17:14.741176,21556.756899807748
